Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","53.338967","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","53.234586","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","52.921441","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","52.712678","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","52.608296","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","52.608296","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","53.234586","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","53.338967","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","52.608296","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","52.712678","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2000","2000","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","52.608296","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","52.921441","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","53.025823","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","53.130204","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","53.443349","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","53.443349","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","53.234586","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","53.54773","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","53.652112","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","53.338967","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","53.234586","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","53.338967","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2001","2001","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","53.025823","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","53.234586","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","53.234586","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","53.234586","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","53.338967","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","53.234586","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","53.443349","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","53.443349","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","53.443349","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","53.756493","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","53.965256","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","53.756493","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2002","2002","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","53.756493","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","54.487164","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","54.069638","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","54.278401","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","54.800309","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","55.844124","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","55.948506","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","55.739743","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","55.948506","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","56.052887","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","56.157269","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","56.157269","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2003","2003","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","56.052887","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","56.26165","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","57.096703","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","57.409847","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","58.349281","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","58.349281","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","58.349281","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","58.349281","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","58.453663","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","58.453663","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","58.349281","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","57.827373","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2004","2004","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","58.349281","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","58.766807","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","59.288715","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","59.706241","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","60.436912","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","60.541293","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","60.541293","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","60.750057","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","61.585109","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","62.420161","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","62.420161","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","61.898253","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2005","2005","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","61.585109","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","61.167583","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","61.167583","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","62.524543","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","63.67274","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","63.985884","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","63.255214","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","63.359595","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","63.359595","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","64.090266","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","65.551607","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","65.551607","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2006","2006","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","65.342844","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","65.0297","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","64.40341","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","64.820937","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","65.76037","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","66.38666","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","66.595423","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","66.595423","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","66.177897","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","66.491041","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","67.430475","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","67.221712","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2007","2007","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","67.117331","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","68.161146","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","69.518106","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","69.935632","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","72.336408","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","74.215275","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","74.215275","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","74.424038","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","75.572235","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","77.033577","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","76.824814","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","77.555485","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2008","2008","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","76.302906","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","76.094143","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","75.780998","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","76.302906","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","77.346721","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","77.451103","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","77.033577","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","76.824814","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","76.720432","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","77.555485","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","77.973011","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","77.973011","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2009","2009","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","77.973011","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","78.588862","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","79.684868","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","79.737059","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","80.165023","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","80.937446","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","81.762061","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","82.054329","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","82.450979","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","82.67018","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","82.346597","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","82.534484","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2010","2010","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","82.367474","A","Official figure","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","83.260878","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","83.787346","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","84.419107","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","87.06022","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","87.727079","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","88.104381","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","87.937667","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","89.403002","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","89.982116","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","90.473486","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","90.956082","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2011","2011","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","89.859274","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","89.67501","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","89.806627","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","90.394516","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","90.982405","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","92.263477","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","92.263477","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","92.7022","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","92.991757","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","93.281314","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","93.500676","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","92.7022","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2012","2012","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","93.456804","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","93.526999","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","93.456804","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","93.702489","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","94.755424","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","95.580224","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","95.510028","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","95.308215","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","95.457381","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","95.606547","X","Figure from external organization","base year is 2015"
